Heart_Rate,Body_Temperature,Blood_Oxygen,Step_Count,Activity_Status,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,GSR_Value,HRV,Sweat_Response
58,36.33538804013608,96.52156194060264,0.0,Sleeping,-0.0492179484958226,-0.0193322682928691,0.982150713594556,-0.0051710411577335,-0.0066850782526326,-0.0105529723678161,0.2434091416915728,53.717009369065416,0.0120070159998725
48,36.24255515039034,98.77430921131668,0.0,Sleeping,-0.0021468351781375,0.0436447437108805,0.9793885864158324,0.0059759984882546,-0.0054931151747788,0.0047930200673838,0.2621198819624531,80.52861450380064,0.0189659316944086
56,36.09306849243337,98.52581338467655,0.0,Sleeping,-0.0454828588400218,-0.0341956957195909,0.9576680098553432,0.0045409256345646,0.0136653399288817,-0.0108624294380547,0.2563766805568858,58.69863040669342,0.0903429284054501
51,36.18388547402164,97.08569782160708,0.0,Sleeping,-0.0100495629084916,0.0119126373961884,1.0090141522038325,-0.0157432950722931,-0.0113547823694832,0.0066129146435461,0.2773531745593448,85.34483153280684,0.081124559256819
57,36.45786821863544,96.1575556380364,0.0,Sleeping,-0.037715228788362,-0.0201771525287829,0.9696314337414644,0.0177695099079036,0.019287304924457,0.0151505140504051,0.2184769517380168,66.88798863164251,0.0231444167812705
59,36.22543967513373,96.76343333530602,0.0,Sleeping,-0.0260115758937782,0.0363655864226194,0.9575871323776644,0.0053682081873707,-0.0146656851052659,-0.0156336201989896,0.2900384257572038,77.50640207994427,0.054067967498388
49,36.45086643428149,95.9528228460427,0.0,Sleeping,-0.0289128355601789,0.0371335263362802,1.0479892026790611,0.0075790183200162,-0.011845255997362,0.0065936159907404,0.1603540863752554,64.61954762236114,0.089867143232324
52,36.23041492024067,95.63844046632028,0.0,Sleeping,-0.0076773615255973,-0.0369284542800118,1.0211796172848917,-0.0171863544100104,0.0187126270174912,-0.0181545966484679,0.2419844494363873,65.74869001546973,0.0839784214730599
56,36.07026913627637,96.0249726243418,0.0,Sleeping,0.0022893008594688,-0.0416397745732986,0.9628234777974416,-0.0094796263176462,-0.016526831562331,-0.0140864154736248,0.1980573330534668,63.02408689614323,0.0982497173028736
52,36.062597208857085,96.21182324581744,0.0,Sleeping,0.0303035324659761,-0.0035996026774571,1.0286035854704816,-0.0012413285587,-0.0069863484732009,0.0174040426707531,0.1582330560127768,75.20062442728812,0.086376236188772
55,36.03910572401236,96.64893438490692,0.0,Sleeping,-0.016076513148364,0.0395317182928623,0.985462795133398,-0.0163547263234608,-0.0091407091750398,-0.010491176491575,0.1151194331195683,69.52483559354378,0.0072606921945211
51,36.21893815736703,97.13788742583824,0.0,Sleeping,-0.0090264142670105,-0.0127877396861434,0.9859307189022822,0.0093596870912502,-0.0122320634105591,0.015145497992302,0.1449748764898893,53.896086994028,0.0357100629787388
47,36.4020420576414,96.8171669622612,0.0,Sleeping,0.005512843310191,-0.0472932899632466,1.0339206904626796,-0.0146371181440972,0.0168382110373345,0.018211318328716,0.208688862434572,75.10157514261296,0.0203989831326355
59,36.34439283676796,95.8790451148214,0.0,Sleeping,-0.0476253114839937,0.0409034016814806,1.0016788799456997,-0.0017507513171401,0.0032936891170633,0.0184206317433028,0.278610664001661,67.75584232165563,0.067822173249633
50,36.48257129190707,95.78053866747597,0.0,Sleeping,0.0083007520283615,-0.0097679168660865,0.9559283535477956,0.003446172399823,0.0048630504787368,0.0042498080635179,0.1052183041387904,82.15917539063855,0.0676782716007282
56,36.13494772419368,98.6576663584946,0.0,Sleeping,0.0436427025456297,0.0323013972321358,1.0407680747974486,-0.0169671878711641,0.0193027106271258,-0.0188857296450806,0.2175382002002578,83.02547501692897,0.0665214231413084
59,36.41214753991409,95.28947552441116,0.0,Sleeping,-0.0392069532780373,0.0092925942730486,1.0311366656209846,0.012030859366531,-0.0108977865695628,-0.0060382846357452,0.2953051968148368,60.70518702086609,0.0378415768036267
56,36.22812304556281,97.91502769860011,0.0,Sleeping,0.0340163867357552,-0.0117390231401567,1.0445089859284524,-0.0187318978360011,0.0039279401617017,-0.0142843632109055,0.2415882118811263,83.67599681382971,0.0810801200784411
53,36.36655122205017,95.5002520285554,0.0,Sleeping,0.0170729199821457,0.005060429121725,0.9959860291325816,-0.0046272726587117,-0.0199561928815294,-0.0050649943167794,0.2150897891062552,67.04071661044165,0.0331722733339596
55,36.21571289249913,97.71752485855032,0.0,Sleeping,0.0050474641977641,0.0041955781655392,1.0205484958841733,0.019771291238879,0.0146929259667316,0.0001177365368372,0.2021848440032581,87.53996520656828,0.0210921417123686
47,36.16138068719766,98.75987930721004,0.0,Sleeping,-0.029402396627103,0.0454111029503709,0.9935350343278884,-0.0064600142317676,-0.0112840527381519,-0.0152058940258902,0.2040004750401866,71.20577672783628,0.0085610891846563
56,36.25388478779912,97.96814557577302,0.0,Sleeping,0.0074221516799514,0.0176121652625271,1.0088982676046574,0.0099841788691668,0.0148060183652966,0.0191585520489064,0.1705528879434291,61.43725297612078,0.0007089170493427
58,36.106533814912105,96.99276253229554,0.0,Sleeping,-0.0368943288431589,0.0062270849745061,1.0222645387376823,0.0012379448168266,0.0176717202561494,0.0109322690788976,0.1085736761992912,52.589073837114064,0.024902584852258
50,36.13010873306388,96.97282928185837,0.0,Sleeping,-0.0035019580174859,0.0334207287510334,0.980437617186722,0.0182312965369634,0.0158454957610772,-0.0146229718812753,0.2035518253443473,58.47848011751696,0.0080565921121432
58,36.3494927048462,96.11221950741964,0.0,Sleeping,-0.0487165428012468,0.0120109845230335,1.0054955106449366,0.0048497895850098,0.0082896338201567,-0.0110571014957066,0.1548490962526372,51.7530873431691,0.0571212157877804
58,36.08365109846913,95.25745522149238,0.0,Sleeping,-0.0217524580166956,0.0493664279349666,1.0016380402894771,-0.0168828315649876,-0.0169901505045197,0.0167525930371218,0.1716584755093221,58.43783937953647,0.0625516598713017
49,36.17951530626361,95.30860333303528,0.0,Sleeping,-0.0365657126118083,-0.0204156125148255,0.9759962757015532,0.0036186560153381,0.0077771425310621,0.0093459028368151,0.1848686787690815,80.62079170678184,0.0315395402912243
51,36.20317330256211,95.65658780952955,0.0,Sleeping,-0.0179325404865528,0.0293831872352757,1.022177233791102,0.0068567907173901,0.0066270024009213,-0.0036430899303936,0.2408942355654069,70.64745607801886,0.0167600656425027
48,36.48603912411799,97.14312684775676,0.0,Sleeping,-0.0372941039603875,-0.0374860182485929,1.0331316753985391,0.0063698403943443,-0.0117565184091708,0.0167486242651688,0.1020389685500832,61.09795797970064,0.0712708318669354
48,36.10535134853245,97.57336138812296,0.0,Sleeping,-0.0180208233986316,0.0060803408302539,0.9671492426849516,0.0085524343284512,0.0036143401084675,-0.006165580004925,0.2269646147032376,82.40568977285591,0.0404587208395338
47,36.0317900192004,96.679293899044,0.0,Sleeping,0.0098652796963442,0.0020774801276926,0.989518590264944,-0.0192788763349906,-0.0070131705328986,-0.000451519797076,0.2770874532979971,75.86972506274904,0.011207392683392
53,36.043564956296514,97.80624098254889,0.0,Sleeping,0.0485558967259289,0.0331701486405038,1.0097812497505605,-0.0118446101464013,-0.0141576194739744,-0.0017888919076841,0.2819777709749175,83.94474411250533,0.0344765314592074
46,36.04837910987678,95.75215107335973,0.0,Sleeping,-0.018019299572284,0.0448572245852301,0.9556097216788122,0.0040047706429903,-0.0146248683821214,0.0187880191943334,0.1682287117036359,85.4920925644212,0.0799545221720443
50,36.15438142209185,96.3872248609098,0.0,Sleeping,-0.039585715740145,0.0406018926148871,1.0058138711857012,0.0181925051213285,-0.0110122408330903,-0.0085005931420445,0.2565386126307196,76.2383096708557,0.0237729485887961
48,36.24401861827686,96.7804064148918,0.0,Sleeping,-0.0236240063724331,-0.0223973080275339,0.953655366705311,-0.0042978083678227,-0.0009682917081882,0.0016549582692894,0.1515622307118388,72.70070234958908,0.0232403017676927
47,36.25398417004025,95.89613019564412,0.0,Sleeping,-0.0261731476864798,0.0400849476814928,1.0400701562484294,0.0124555198339506,0.0152240770494686,-0.0142984542763931,0.2357030933009233,57.60067278998744,0.0909224560656515
55,36.49179733239187,95.09249098006802,0.0,Sleeping,-0.0381925865594622,0.0354294861784042,0.9816807150163328,-0.0071585651919457,0.0172631384112167,0.0044334582396722,0.2299457347170257,83.45723390872237,0.0011689277961747
57,36.26985932136628,96.1418363211649,0.0,Sleeping,0.0275729009444684,-0.0067427708028385,1.008292587258056,0.013582303329093,0.0121352260377596,-0.0003316277457195,0.2648565422308006,54.594704907351584,0.006397092938065
48,36.11629055871465,97.50022073179628,0.0,Sleeping,0.0425048611895341,-0.0316672333559031,1.0001127749498238,0.0044002806892916,-0.0189021139977803,0.0135922885340404,0.1497108094614077,77.89096495068517,0.0769353127037165
46,36.01266234154882,98.47672749892392,0.0,Sleeping,-0.0011354826123954,-0.0123554180757068,1.0163841552461097,0.0043400464990738,-0.0160151039122402,-0.0150345821003117,0.2708391861323654,58.83518708560766,0.0655216841910284
47,36.18788411785004,97.64470730884668,0.0,Sleeping,0.0496577975314711,-0.0005991414911964,1.029249623594491,-0.0088886568040844,0.009456522641386,-0.0177080820881347,0.2303077094979777,54.92070830473817,0.0682740598429907
57,36.416443281314926,97.6972079468916,0.0,Sleeping,0.0210615869686565,0.0498779092641182,0.9937053305526384,-0.0196903281190302,-0.0054818576944317,0.0010100100139277,0.1722273789161485,84.74374297961369,0.0069213128374393
52,36.28256666439677,98.52559795764418,0.0,Sleeping,-0.0011102015919136,-0.0218947316280859,1.048614275842919,0.0187971084401809,-0.0042311103097346,0.0049284781829415,0.2986009128530856,65.84876839880992,0.0703781139721298
50,36.119593979562,97.70131527346904,0.0,Sleeping,0.002037872736113,-0.0046471847414599,1.0473166067250226,0.004134546760588,0.0104981943428767,-0.0097556377658143,0.2853368201639222,79.97494007429714,0.0407890686343559
57,36.3308615574584,98.68851530298066,0.0,Sleeping,0.0303223190578429,0.0145058875630681,0.9992205610240016,-0.00612725963427,-0.0036343645151482,-0.0152779626718909,0.106256201305032,60.24738685372553,0.0596467049076641
45,36.01502294683701,96.4067660429636,0.0,Sleeping,0.0063230014895605,0.0302853686176333,1.0328849170591468,0.0048886510230125,0.010834621291057,-0.0031342577273559,0.2174367278652028,82.67678285572072,0.0341932307929533
56,36.09331890226613,98.76012133033434,0.0,Sleeping,-0.0262259341339413,-0.0477154451824128,1.0407800349448595,0.0059989448269149,0.0022871064319203,-0.0155172033889834,0.19465987489892,67.10065412020896,0.0054725359294569
57,36.43136418403243,97.51997164916526,0.0,Sleeping,0.0206040973923715,-0.003520164319812,0.9884831388625914,0.008370840735515,0.016980998120531,-0.0132642966944155,0.2724898077568435,73.46670693822304,0.0889234293582578
49,36.34650451316927,97.08863051657376,0.0,Sleeping,0.0350544857319585,-0.0406694902579414,0.9888111301890632,0.0013390404845644,0.0160694788648162,-0.0135187393990624,0.2934862683770022,75.74226757384942,0.0953393470475236
58,36.35205440251416,95.01307556296716,0.0,Sleeping,0.0201208219230905,0.0048170217334229,0.9590677148402886,-0.0073990767926597,-0.0143152793993468,0.0089086561153572,0.1245070188418357,81.38617751095433,0.0463827226962704
57,36.155284883634856,98.0796183913818,0.0,Sleeping,0.0339509469038711,0.0453477134820308,1.0102346149819723,-0.0024049590912756,-0.0068047918445924,0.0030517463768683,0.1923744659958985,51.243380198685664,0.0484834953189531
55,36.13831033104928,96.41932945264564,0.0,Sleeping,-0.0328244660615164,0.0379638242247448,0.959705343835998,-0.0009176304816193,0.0112772209285228,0.0072294563867066,0.2559969766511815,53.09424112494964,0.0469493925505754
55,36.46498454747281,95.70635042206013,0.0,Sleeping,0.0088592463833198,0.0244813024247048,1.025378361447672,0.0089775329750035,0.0177354505771591,-0.0164565076272855,0.1764752556329099,68.79778659801607,0.0022544071781417
59,36.36881744725288,95.64904128810852,0.0,Sleeping,0.0123447334943604,0.0332635115805346,1.0082602261410096,0.0022323158764281,-0.0137039196388149,0.0118415759635866,0.119352924512346,62.996385384647375,0.0776659513658173
50,36.33804353028581,95.44604306629634,0.0,Sleeping,-0.0427777419014911,-0.0364824432945012,0.9724598141222018,0.0062923398428685,0.0034741686091312,0.0055957771904672,0.154041127255243,54.33858193082139,0.0778494203568865
56,36.16332957517976,97.49587609163238,0.0,Sleeping,-0.0471888042666636,-0.0048191035276062,0.9811920491572086,0.0181316172608112,-0.0113037484599363,0.016671374385685,0.2177228008873939,74.0641934228525,0.0707577723024951
52,36.02964737171416,96.89933819796045,0.0,Sleeping,-0.0174581721667822,-0.038514254863622,0.9758080678782728,-0.0142735046163879,-0.0124223240103959,0.0091255444329245,0.2417787193018642,82.64311978007251,0.0622521491620867
59,36.47094023489049,98.577963699843,0.0,Sleeping,0.0072403725020728,-0.0258441445559271,1.0022122479096651,-0.0029290241880468,-0.0107840395899036,-0.0061717209431941,0.2106877887153618,59.508056408253296,0.0637100071700884
58,36.07244960005245,97.18941003143588,0.0,Sleeping,-0.0336929372226886,-0.0137450457757118,0.9795217774002648,-0.0197730533261965,-0.0033687832880213,0.0007462981109623,0.1498587524103338,52.17897422905266,0.0720324627238985
49,36.24162815617733,96.87800700033182,0.0,Sleeping,-0.0495959057230067,-0.0106829361703515,0.9704863715616258,-0.0073445026079392,-0.0097054701180962,0.0081755681510912,0.2645002788783033,50.34132045489562,0.0237273763617242
55,36.07038865623825,95.10755047048814,0.0,Sleeping,0.0435459055072507,-0.0325904139216576,1.0461048436668126,0.0067274234093732,0.0052698906584298,-0.0123732430244205,0.1648602817915298,86.12541215945991,0.0968217146685487
48,36.00034503061739,95.68882940416914,0.0,Sleeping,0.0044686457671534,-0.0307457930028716,1.0375980470405946,-0.0085063125252065,0.017942005078992,-0.0033261106090495,0.2299849386295678,54.98963126714883,0.0341190873401667
47,36.00840649659784,96.99935177150338,0.0,Sleeping,0.0105218006319377,-0.0114397088287773,0.9788194078740072,-0.0061658355750091,0.011978649013138,0.0008158883936989,0.2882885532011219,70.1635781976114,0.0425655861244678
51,36.3481947776798,96.8609051334934,0.0,Sleeping,-0.0147543078735909,0.0081130730925522,1.0020492514719437,0.0125342830639154,0.0054639314496625,0.0055115214549582,0.1412090702672504,86.71768104809263,0.0342261126741139
48,36.214064162081925,98.44769666338856,0.0,Sleeping,-0.0253989242415826,-0.0152991640737216,0.9868496376224702,-0.0186732406056006,-0.0103263164169021,0.0154425828763379,0.1834941982654551,81.97618541600542,0.0927933809901266
49,36.34439960276613,96.1574230953164,0.0,Sleeping,0.0172754830760876,-0.0320520762338155,0.9784613024857356,-0.0188321760776908,0.0042445546244298,-0.0062955304366048,0.250695709686588,62.96095233314318,0.0025992224360929
56,36.193899923023466,96.73034356194653,0.0,Sleeping,-0.0037322402053133,0.0109121425282984,0.9529196466967258,0.0057452967675148,0.0111270904349263,-0.0103417164316724,0.1035609641358625,70.9240942144304,0.0722020589690159
48,36.35167927416966,97.3215161420824,0.0,Sleeping,-0.0191765850586711,0.0355230726767598,0.9752726896478628,0.0094135734421533,-0.0058538652797789,0.0100180625103826,0.128643883627634,62.43205727339186,0.0296414292429866
51,36.3648751875986,96.93888532947676,0.0,Sleeping,-0.0026075693834946,0.0381329187412119,1.0141668030935886,-0.0091700025967781,-0.015250297397232,0.008190346816362,0.1056629387723446,74.21010743195978,0.0748809271307685
53,36.372597148944266,95.34982802611536,0.0,Sleeping,-0.0338166241975169,-0.0180804672904757,0.9662782017287588,0.0125605656925016,-0.0101281062508851,0.0171805258379466,0.1991782254347796,63.07022363789838,0.0993973498716485
55,36.17190073230467,97.86687569665312,0.0,Sleeping,0.0130274847688769,0.0059210745200384,1.0076907220349125,-0.0059780949045077,0.0076407848576891,0.0127815443635889,0.1603312813088556,61.76653038012574,0.0798938136171385
55,36.34293131158815,97.25992928436114,0.0,Sleeping,0.0322681197862772,-0.027995948655254,0.9904077528821762,-0.0057670158417286,-0.0026564346845681,-0.0167106348303789,0.2590781335458448,79.24726260609448,0.0559625990397692
47,36.16315575030387,97.00699287063829,0.0,Sleeping,-3.954869089516089e-06,0.0064146306859852,0.9855325736071756,0.0086382094434075,-0.0131503223294864,-0.0164234606120325,0.1884019659963375,70.49050697397823,0.0075485890336219
47,36.36843987294977,97.04698056588062,0.0,Sleeping,0.0281255555001479,0.0044258383013559,0.9547696391337048,-0.0168380751651653,0.0157617810920933,0.0187370177884685,0.1471901629007054,68.07511677386657,0.0948166985021079
57,36.20948037219865,95.58742311482966,0.0,Sleeping,0.0348358967712761,-0.0077491836184642,1.0050488981541097,-0.0065311429087728,0.0178967275889869,0.0070125424853305,0.1777567596201195,83.75700909607777,0.0434713611627994
58,36.23503265100621,95.33706968864747,0.0,Sleeping,-0.0323411028733185,0.0198882440020037,0.9949695474932344,-0.0004122668350473,-0.0119356982554593,-0.0095097899950224,0.2678862673411351,59.85957727087818,0.0613719789019043
49,36.15232031429035,98.00810815895044,0.0,Sleeping,-0.0105496689091316,-0.0493261783278633,1.0255427105745745,-0.0101791263503741,0.0092114576543572,-0.0105272594411801,0.2965631337495403,70.26175864367639,0.0920841332804034
47,36.06598294416417,96.08149088618477,0.0,Sleeping,-0.0177505067957346,0.0297807642539235,0.9750285229620737,0.0179599514465111,-0.0170955824519774,9.39800672659849e-05,0.2951448424182639,82.62115323825617,0.0671478627428486
59,36.496278872858746,96.45942122714744,0.0,Sleeping,0.0403731398852555,0.006617699713664,1.031528603327892,0.0030890014680767,0.0054626550995722,0.0154877641717933,0.2906735018753096,71.87664069226345,0.0988795977515061
46,36.22039215822529,97.3790574781783,0.0,Sleeping,0.030357582032678,-0.0042968861229982,0.972277003733857,0.014825094843223,0.0170992616697417,-0.0149031675492713,0.2421111283195147,58.2744451605906,0.0608145723719263
52,36.34114789453938,96.80250615386748,0.0,Sleeping,-0.0010406797610722,0.0096649549165542,0.9909809220083268,-0.0078979543272155,0.0034888949374066,-0.0124784064388184,0.105957307268821,64.50722983480003,0.0976943692253553
49,36.06795660743082,98.8536380488496,0.0,Sleeping,0.0416484614867361,0.0444153238372446,1.0327014486659556,0.0184293121845325,0.0039280152779502,-0.0123633703210663,0.2104104507118805,51.072055914045336,0.0936259278916255
54,36.19805104085128,98.44482526349069,0.0,Sleeping,-0.034370247275904,-0.0213252159144314,0.9504729563156052,0.0113378627738668,-0.016143529562585,0.0122912620529731,0.1755216730457093,69.95494893937175,0.000381969572372
54,36.45434263901562,97.16607779894257,0.0,Sleeping,-0.0375576035790421,-0.0324644205578588,1.025082826182653,0.0146471059480721,0.0199090003044806,0.0089781334392174,0.2473146617017497,74.56096120920529,0.0912441356947452
50,36.48094976286024,96.13909177200196,0.0,Sleeping,0.0287276544484858,-0.0144569161452111,1.0053021217549174,-0.017218119655152,0.0082091948766293,0.0063751631423392,0.17321165628471,80.63801637381262,0.0612115489825483
58,36.45732638306904,98.23528850889004,0.0,Sleeping,-0.0029139908463436,-0.0268122970964661,1.0440415141948471,0.0151097241628461,0.0145162615347021,-0.0004501548965466,0.2301081518794295,56.41158885650056,0.0347563311574927
55,36.118306607344174,96.3343720659998,0.0,Sleeping,0.0236670143694974,0.0075824365509317,0.9513846804086908,0.0163233357811058,-0.0135058123550519,-0.0080770784731083,0.287615719747622,66.20349246946444,0.0274479467091368
45,36.13647340393115,97.44260088691178,0.0,Sleeping,-0.0276925303456196,0.0425426519556641,0.967922138289677,-0.0097947663172867,-0.0180875187476271,-0.0066388931191854,0.2145697824067836,63.02335025308807,0.0701567020492577
57,36.27328908232431,95.40746356574776,0.0,Sleeping,0.047440194855662,0.0216239861065275,0.9879521778878178,0.0009944465023668,-0.0175565678910857,-7.58940985005202e-05,0.1603054326309925,84.16937760347916,0.0379528319741759
49,36.37473099153297,95.19715456205049,0.0,Sleeping,-0.044220289452439,-0.0384899672177161,1.013513594999937,0.0063474553272189,0.008701358818234,-0.0092353439768398,0.2954939612565272,78.72680238584047,0.0452900851591174
49,36.21529083374544,98.46225929483738,0.0,Sleeping,0.0143895885777394,-0.0190818788878728,0.993473347098297,0.0142923392167815,0.0094743968395096,0.0166217627095401,0.198540027963137,74.48893864067566,0.0060088896204307
56,36.27150515984377,98.72722186192496,0.0,Sleeping,0.0177034780295437,0.0233907006531857,0.9756540933756168,0.0129458061692748,-0.0198541441277078,-0.0047771187797205,0.2432105837365877,59.52053309293042,0.001644493056727
45,36.0295832314629,95.68750934436854,0.0,Sleeping,0.0119646554961622,0.0001351476775584,1.0100677109538352,-0.002103911187886,-0.0016544173360271,0.0103356064650069,0.1948933382358046,57.62022708966881,0.0673972744993803
50,36.31890200154171,98.0307086642718,0.0,Sleeping,-0.0244495216701099,-0.033930808026925,0.9715756364220166,-0.008715532960038,-0.0174720844441741,0.0175490528932955,0.1815348198289328,65.8085576457531,0.0460318623605205
50,36.13883109819393,97.66092349447425,0.0,Sleeping,0.0068625359932656,0.0292768025506898,0.9734883920437152,0.0065937374695343,-0.0030205235817612,-0.0134669397484488,0.1770297194358944,89.53615068576971,0.071066646102889
55,36.20509636525274,97.00739603102724,0.0,Sleeping,-0.0238386475530164,-0.0064959369841147,1.009459315672244,-0.0156438146724006,0.0092356322508366,-0.0060665609065409,0.2958923837623587,59.341506387030414,0.063783920689493
51,36.25399517089738,95.3984959530668,0.0,Sleeping,-0.0114535728423329,0.0042911567591588,0.97885069070647,0.0033735869961023,-0.0021089425894558,0.0096572302692044,0.1137250675993179,62.94518322527719,0.0755381046955375
50,36.28932968084025,96.96942794800262,0.0,Sleeping,0.0143515902697202,0.0482387629246636,0.9521254953312792,0.0118978525608392,-0.0100161068353072,0.0115245632707922,0.2542880002016963,74.27850157948905,0.0511569191732095
53,36.09585580980012,96.76908657178836,0.0,Sleeping,-0.0369811107175344,-0.0481771526358517,0.9886913175196342,-0.0195125298577624,0.0147977663448956,-0.0096387367265887,0.1681570284190024,65.20161609793597,0.0417812812881687
47,36.49294351983435,96.4822636341934,0.0,Sleeping,0.0347553839039334,0.0041842804584936,1.0008324698007471,0.0096339212659393,-0.0150168721828238,0.0063474864584393,0.185958195944827,82.00252413716876,0.005112961125438
58,36.47051857045041,96.87677307724591,0.0,Sleeping,0.0218253016607428,0.0444143136972775,1.0428595054379046,0.0070111811404977,-0.0092429552539502,-0.0189025697877138,0.2606037747964759,84.6369974670008,0.0772389988774421
55,36.07152500666963,98.38234158715828,0.0,Sleeping,-0.0318895005768402,0.0367683674150546,1.045534370529709,0.0198746538221527,-0.0078089548590339,-0.0066152623419627,0.2689791197072608,70.23608339279285,0.0028043068321195
50,36.021182025666754,97.6100903239167,0.0,Sleeping,-0.0019386863583811,-0.0394572253479114,1.0153731340142744,-0.0066330642215204,0.0128087157620891,0.0139965380823762,0.1125824235131776,85.5463172690042,0.0051940738280347
52,36.29046849016655,95.76888779604,0.0,Sleeping,0.0252886467882768,0.0112669690853537,0.9705926738373576,-0.0190381691799236,-0.0122493907892093,-0.0122557640417277,0.1512765643434029,76.08923810048105,0.0368948140501666
46,36.45969058614654,97.64263545755055,0.0,Sleeping,-0.0311089230251748,0.0259861591184186,0.9699352098377796,-0.0062202588422934,0.0101460061305327,0.0001123023899902,0.1026449463868601,55.98391273102925,0.0627770093410307
47,36.4085149948891,98.89455641677344,0.0,Sleeping,-0.0130031905545938,-0.0075353300212223,0.9935054171966852,-0.0052223261626936,-0.0128403861426873,-0.0149631561292133,0.2137138444578064,72.59453796746864,0.0304168754647401
49,36.47945837402855,96.72639528348076,0.0,Sleeping,0.0039217827302145,0.0355513868482168,0.998962045138533,-0.0035514352457451,-0.0014177316031273,0.0059866017928022,0.1066357677836722,87.21554337243356,0.0611850125800074
57,36.291182345608114,97.71567316409484,0.0,Sleeping,0.0495979153894503,0.0068277110676654,1.0450451126760003,0.0198737939117556,0.0194995286216531,-0.0155661447231876,0.1917577605934913,72.73203338944995,0.010225978515357
54,36.472438078668965,95.05137863975088,0.0,Sleeping,0.0345944524107025,-0.0268881030200962,1.0495452349988563,0.0142911065529442,0.0182881701544921,0.0154790626737558,0.2547853357569252,80.91864335595055,0.086620534939438
48,36.04627799469732,96.14230809688962,0.0,Sleeping,-0.0002095950775797,-0.0499817298033623,0.9931020138403278,-0.0191906216800152,0.0019431425396277,-0.0192521762119697,0.2441512586528449,57.77623583076819,0.0103413433846318
59,36.48476164897156,96.67497823224906,0.0,Sleeping,0.0151059941999897,-0.0175569986479071,0.9624569129506052,-0.0183391869063093,-0.0112052490933101,0.0009346579448465,0.2119294185111706,61.67074393834401,0.0946586730608037
51,36.07362676747471,97.92545684825603,0.0,Sleeping,0.0413329757792763,-0.0407081676584972,1.0097780242408785,0.0107902620141755,-0.012922705034428,-0.0096731933585039,0.2805884965925312,83.83853579597469,0.0044536146272726
59,36.27284603511707,98.16973074703051,0.0,Sleeping,0.0311066764301528,0.004216888994529,1.0150722369408625,-0.0150444055490718,-0.0099863598548665,-0.0131504678200287,0.2285667685509724,84.4404131969001,0.0524855931296544
53,36.07868018307429,96.4490019330348,0.0,Sleeping,0.0449212114607874,-0.027266139025306,0.9986958649787776,-0.0026756350661277,-0.0039770894027824,0.0120031127876393,0.1919410391908392,57.010316194432086,0.0226477265192295
51,36.198915200180856,96.07828180180886,0.0,Sleeping,-0.0233317642025798,0.04185066805258,1.0499586502160638,0.0022565140446252,0.0145907411932244,0.0040144246751051,0.2464701614402874,80.33499640418626,0.0434200232696874
52,36.37514912511645,95.72559455245012,0.0,Sleeping,-0.0302557474309882,0.0123708861935279,1.0130638210627083,0.0102811503644039,0.0070410934321906,-0.0068269584507736,0.2051567819306706,79.97800141181432,0.0859675141381325
54,36.05198752543349,98.50106618549452,0.0,Sleeping,0.0163242748449523,0.0250357962319613,0.9568487029767804,-0.010106806770934,-0.0196903101012153,0.0046016678121561,0.2982467717516995,72.5759494925981,0.0161509948722855
57,36.42740408069906,97.55610375294286,0.0,Sleeping,-0.027408717588327,-0.0282476704897339,1.0404379946920088,0.0063095771803189,0.0021480734309792,0.0005679029889286,0.1957176209259758,67.37154325295111,0.0054548555839409
51,36.31473853228767,98.61463176940252,0.0,Sleeping,-0.0429109841141769,-0.0329197672397182,0.991244570592958,0.0039511883607382,-0.0199823533022836,0.013992168679352,0.1587763660989379,53.376707357048346,0.0377107948287244
55,36.320136732554005,95.98396937270806,0.0,Sleeping,0.0491802594716053,0.0250548718239958,1.0139935426850393,-0.0030697097609379,0.0102858227798422,-0.0180963465513863,0.2790042701002548,63.657705759891726,0.086846254417473
52,36.1893620279924,95.61724254612656,0.0,Sleeping,0.0283865475980211,-0.0347686328993416,1.0161867215531175,0.0131025768901245,-0.0068410361546039,0.0037607477532082,0.1830486919774663,86.51248996172046,0.0304559265045798
48,36.05132937610469,98.50938894722464,0.0,Sleeping,-0.0252781209512052,0.0459574103004768,0.9916130640965272,-0.0195579875486138,-0.0109342547580961,-0.007004515297022,0.1320973738988825,69.53085738026793,0.0804124120648365
46,36.36773105272464,98.46873777906748,0.0,Sleeping,0.0192374099436023,0.0239591217014351,1.0120995174225411,-0.0012614809093961,0.0129469204630901,0.008271949383145,0.297666553073711,50.9988496615769,0.0177770973567381
58,36.09748442783005,97.3200905822693,0.0,Sleeping,0.0184941983904846,0.048141736454299,0.984620224563132,-0.0176966821689905,0.0187763132573856,-0.0050783389869487,0.1531289665114265,69.22572562057188,0.0210136315197364
46,36.41026989185472,98.87336497380682,0.0,Sleeping,0.044047257052344,-0.0192372197434462,1.0016431905494052,-0.0072833582423076,0.0031950402720015,-0.0161280855746942,0.1669228868567438,60.95244914859357,0.0086818252203544
51,36.49580057837248,98.01506888766832,0.0,Sleeping,0.0489326619442754,-0.0432301787713607,0.999604975754272,0.0067368941573233,-0.0046430105884219,0.0158298770793024,0.2813316795673235,55.12444174336678,0.0904023269786332
